isbn,summary,rating
0060013125,"One moment, Sir Sam Vimes is in his old patrolman form, chasing a
sweet-talking psychopath across the rooftops of Ankh-Morpork.",8
0888782772,"In a future Europe, where technology has been driven underground and
the Earth&#39;s population has been tribalized by nuclear war and
political conflict, a young woman named Elisa is born into the Silent
City, a final stronghold of science and ...",5
0553283685,"A pilgrimage to the realm of the Shrike, a part-god/part-killing
machine, provides the travellers the forum to tell their incredible
stories",9
0723206007,"These delightful first board books feature Potter&#39;s classic tales
of Jemima Puddle-Duck and Peter Rabbit in simple versions for very
young children to enjoy. Full color.",10
0385722192,"Assigned to a story on Sudden Infant Death Syndrome, fortyish
journalist Carl Streator finds a poetry anthology that contains an
African chant that becomes lethal when spoken or thought in
someone&#39;s direction, is transformed into an ...",7
0816734143,"Two best friends find they have a lot to learn about friendship, boys,
and life in general when they go from their small town to high school
in Phoenix.",8
0140243895,"Benjamin Moorhouse, a troubled twelve-year-old, has created a world
for himself that others call &quot;mad,&quot; a world gently and
sometimes humorously evoked through letters written by his mother, his
psychiatrist, and by Benjamin himself",7
0748662022,"Twenty-five new and previously unpublished works together with
contributions from estab. talents such as Muriel Spark, Neil Gunn,
Naomi Mitchison and James Kelman.",2
0786913142,Fantasy roman.,9
0441009077,"In a whimsical, fantastical fairy tale, three adventurers--a prince in
search of a pride, a restless young woman in search of adventure, and
a recent graduate of Wizard School--find their true desires and
destiny at a remote castle buried ...",7
0821775219,"While investigating the murder of an actor during Lord
Stenborough&#39;s annual Michaelmas Faire, fearless sleuths Lady
Priscilla Flanders and Sir Neville Hathaway find themselves trapped in
a dangerous game where they are forced to confront ...",9
0060920475,"Five years and 33,000 miles later, he returned to home port with a
wife and daughter and enough extraordinary experiences to fill this
bestselling book, Dove.",7
0575049804,"Fantasy fiction featuring Granny Weatherwax and her bewitching
friends.",8
0060248025,"Poor Screamin&#39; Millie is just one of the unforgettable characters
in this wondrous new book of poems and drawings by the creator of
Where the Sidewalk Ends and A Light in the Attic.",9
0152022341,"Sacajawea, a Shoshoni Indian interpreter, peacemaker, and guide, and
William Clark alternate in describing their experiences on the Lewis
and Clark Expedition to the Northwest.",8
0670865729,"A St. Paul, Minnesota, investigative reporter embarks on a personal
quest for justice and revenge when his young son is snatched from his
nursery at the height of a blizzard, a crime that may have ties to his
own past",6
0452274664,"After her mother dies at birth, Xuela is left by her father with his
laundress for the next seven years in a home where she feels no love
or affection, so when she moves in with her father&#39;s friends, the
LaBattes, she finds pleasure however ...",6
1570713383,"Shares the stories of those who overcame great odds or persevered to
make their dreams come true while offering a seven-step plan for
developing purpose, passion, belief, teams, creativity, and
determination",8
0684862980,"Kay Allenbaugh, creator of the bestselling Chocolate books, has
assembled a collection of real-life stories with more variety than the
biggest box of chocolate, all of them written by and for women.",8
193072229X,"Based on the principles of MoveOn.org, one of the most successful
grassroots Internet political organizations, this citizen&#39;s action
guide lists some proven tactics for shaking up the current political
structure, including a section on &quot;how ...",10
0375727132,"When her fiancâe Mike is left paralyzed following a tragic accident,
Carrie Bell begins to question her familiar world, from her everyday
life in Wisconsin to her relationships, as she sets out to rediscover
her own identity.",8
0805067205,"In a humorous work of social commentary, the author confronts the
&quot;Baby Boomer&quot; generation, pointing out their most annoying
and egocentric behaviors while also deconstructing their history.",5
0330483013,"Growing up in Irish families in London, Dan and Kate first met as
children in the 1970s.",8
0671873113,"Jackie Collins&#39; &quot;American Star&quot; is a love story for the
nineties.",10
0609601032,"As civilization prepares to launch the most advanced starship every
built, the Architect of the project discovers that his partners in the
project, the Manager and Accountant, faced with mounting financial
crises, have sabotaged the ship, ...",8
0448424932,"Rebecca does not consider herself special until she is drawn into
Fairyland as a Fairy Finder needed to help the Light Fairies save both
Fairyland and the human realm from the evil empress of the Shadow
Fairy Court.",9
0743403460,"In the first volume of a four-volume novel set in ancient Egypt, a
desert wanderer blocks a plot to steal a gemstone with supposed
magical powers.",8
0807537810,"Twelve-year-old Jason has ambivalent feelings about Hanukkah until he
finds himself transported back to the time of the Maccabean revolt in
Judea.",8
0201354934,"Demonstrates the basics of HTML while explaining how to design Web
sites, format text, add multimedia effects, and create forms, tables,
lists, and style sheets",10
0240803884,"It remains a concise and candid guide to the internal workings of
radio stations and the radio industry. A comprehensive blueprint, this
book details the functions performed successfully within every well-
run station.",3
1890208299,"New Mexico Undersheriff Bill Gastner is presented with a case that
appears to have brought big time crime, including drug gangs, to the
country.",7
0553250442,"Beautiful and ruthless, Jessica Wakefield is determined to be chosen
queen of the fall dance at Sweet Valley High.",8
1573229725,"Growing up as a foster child among a family of thieves, orphan Sue
Trinder hopes to pay back that kindness by playing a key role in a
swindle scheme devised by their leader, Gentleman, who is planning to
con a fortune out of the naive Maud ...",7
0425174271,"When the murderer of a wealthy socialite ruthlessly hunts down a
witness to the crime, and the detective assigned to the case, Lucas
Davenport.",8
0451410548,"Bidding on a rare diary, written during the French attempt to dig the
Panama Canal, geologist Philip Mercer finds himself caught up in a
complex Chinese plot to trigger a shift in the world&#39;s balance of
power.",7
0449221482,"While investigating the reappearance of the long-presumed-dead Wendell
Jaffe, Kinsey Millhone uncovers some unpleasant truths about her own
family in the process. By the author of &quot;G is for Gumshoe.&quot;",7
0070246440,"This entertaining volume has what no other time management book has:
insights on how to manage time from high achievers such as Malcolm
Forbes, Jr., Ted Turner, Sandra Day, Dr. Johnnetta Cole, and Home
Depot CEO Bernie Marcus.",7
0671250671,Provides ways to confront reality and achieve self-actualization.,8
0380599317,"Offers a behind-the-scenes look at the high technology computer
industry, observing a crash program to develop a highly complicated
machine and the people involved in this competitive business",8
0452284244,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government.",5
2070412083,"Une histoire de passion et d&#39;amour entre une nymphette et un homme
d&#39;âge mur qui se joue des thèses freudiennes, des stéréotypes
culturels américains et parodie les conventions littéraires attachées
au personnage de l&#39;adolescente.",3
0060152028,"Chamber musician Lydia Rowe&#39;s confidence and harmonious life are
shattered by the accidental deaths of her two youngest children and
she enters, inconsolable, a space where no one can reach her",10
0380731339,"Discovering three hundred dollars and a note in a library book, Mark
is challenged to follow a series of clues that may lead to an exciting
discovery and enlists his friend, Zeena, to help in the adventure.
Reprint. VY. PW.",5
0746048149,A mouse searches for his dinosaur.,8
043921064X,"This first title in Strasser&#39;s brand-new &quot;Don&#39;t Get
Caught&quot; series introduces a trio of fiendishly clever boys who
wreak havoc and humor--but who never, ever get caught!",8
0689846215,"A RISKY SECRET All non-sheepherding dogs have been outlawed from the
rocky coastal village where Maggie lives.",9
0440404851,"Richard &quot;Beast&quot; Best gets help with his reading and may even
be able to help the second grade win a reading prize.",10
0440404541,"Three-time Newbery Honor-winner Gary Paulsen presents a moving story
of two brothers who discover the truth behind their elderly
uncle&#39;s heroic stories. &quot;Paulsen never disappoints, and
proves his talent again in this remarkably good tale&quot;.",6
0590438301,"Bored and sick in bed, Freddy listens to four scary stories told to
him by members of his family and then makes one up himself.",9
0020418809,". . Told with style and grace and teamed with . . . fresh new
illustrations, the story of Wisconsin frontier life in the 1860s will
continue to attract readers today.&quot;--&quot;School Library
Journal, &quot; starred review. Copyright © Libri GmbH.",10
0425132048,"When a series of gruesome mutilation killings stuns Minneapolis Lt.
Lucas Davenport, still battling personal demons unleashed by an
earlier investigation, must force himself to track the killer.
Reprint. PW. K.",5
0553096648,"A struggling artist who abandoned her work to begin a career as an
assistant pastry chef offers an account of life in New York&#39;s
restaurant kitchens and includes memories of her Jewish immigrant
family of esoteric cooks When Nancy landed ...",7
0345410017,"In a society in which books are outlawed, Montag, a regimented fireman
in charge of burning the forbidden volumes, meets a revolutionary
school teacher who dares to read.",6
0060975091,"The three stories connect in a surprising way and provide the reader
with a mystery that spans a century of brutality and progress.",9
1561707201,"The author offers her personal observations on the role of astrology
in life and provides general comments on each sign of the zodiac.
&quot;This book is psychic Sylvia Browne&#39;s statement on astrology.",9
0671541730,"A mysterious distress signal leads Captain Picard and the crew of the
Enterprise back to the Dyson Sphere, where they become caught up in a
perilous race against time to save the Sphere and its helpless
inhabitants. Original.",8
1854582747,"The eleventh edition of this unique and acclaimed guide for the
working traveler explains how to find temporary work around the world,
not only in advance, but also when on the spot while traveling.",10
0312181965,"Newlyweds Lord Peter Wimsey and Harriet Vane explore another
mysterious turn of events during the short-lived reign of Edward VIII,
in a novel left unfinished and unpublished for almost sixty years",10
0609601245,"This is a comprehensive, step-by-step guide that, once and for all,
will take the mystery and the fear out of investing.",8
0345360192,"Offers a wry, poignant, funny, and wise look at the middle years of
life and explores the struggles, as well as the joys, of accepting
oneself at this important stage in life&#39;s journey",8
0757300618,"Whether readers remember Hawai&#39;i as the place where they fell in
love or celebrated their honeymoon, the place they yearn to visit or
the place they call home, this book exudes the aloha spirit with every
turn of a page.",8
0349107688,"Truth and falsehood; kinship and betrayal; &#39;herbal&#39; cigarettes
and compact discs - Whit is an exploration of the techno-ridden
barrenness of modern Britain from a unique perspective.",6
0804113971,"Skip Langdon, a New Orleans police detective, encounters death in her
own hometown when the local police superintendent is gunned down and
then the murderer is killed by a group who goes by the name of
&quot;the Jury&quot;",7
1586609807,"After beautiful and talented Jenna Rose Brinkley joins Parker and his
garage band friends as their lead singer, the band members begins to
wonder if she can really sing God&#39;s praises when it appears she is
only concerned about herself.",10
0451187954,"In the third in the author&#39;s series of thrillers set in the
Alaskan wilderness, the legendary Wyatt Earp helps a U.S. marshall
search for his kidnapped daughter and tries to run land-grabbers out
of the territory. Original.",6
0061097659,"Two look-alike women--the wife and mistress of a BMW dealer--trade
places to see if the grass really is greener on the other side",8
0451163036,"Reissued to tie-in with Catamount. Halina lives like an ordinary house
cat in a human home. But in the Canyon lurks coyotes whose demon
leader hates not only the altered females of Halina&#39;s Den, but the
entire cat world.",2
034536161X,"Indiana Jones tries to save his father from the Nazis as they all
search for the Holy Grail.",7
0385477058,"An exploration of the theory of hyperspace by a professor of
theoretical physics discusses the superstring theory and the concept
of a jigsaw-puzzle universe",8
1561708445,"After reading this book, you too can take advantage of the techniques
of energetic Quantum-Consciousness Evaluation, and be able to identify
and remove subtle-energy imbalances to attain and integrate physical,
emotional, and spiritual ...",5
0440145465,"The shattering novel about an American Corporal who seeks to dominate
both captors and captives in an Japanese prison camp during WWII.",9
0553348973,"A love story that takes place inside a pack of cigarettes reveals the
moon&#39;s purpose, differentiates between outlaws and criminals, and
presents portraits of powerful Arabs, exiled royalty, and pregnant
cheerleaders",7
0375701745,"Answers to real-life questions that stumped the experts on the premier
Internet service for reference librarians--the place they go to find
answers to the trickiest questions.",7
1552122077,"Survivor&#39;s riveting tale. Leftwing, interracial church transplants
to utopia overseas. Premeditated government conspiracy destabilizes
and destroys. Breathtaking, one-of-a-kind tour-de-force.",8
0609603620,"A feminist retelling of the Arthurian legend is seen through the eyes
of its heroine, Queen Guenevere, who is courageous and beautiful even
when she is forced to choose between her king and the noble knight Sir
Lancelot Arthur&#39;s glorious ...",10
1563890119,"A collection of eight comics that introduce the series&#39; lead
character, the Sandman, Lord of Dreams.",8
0375404929,"Rooted in Jewish history and the customs of Orthodox life, an
anthology of ten stories includes &quot;The Twenty-Seventh Man&quot;
about an unpublished writer who mistakenly lands in a Stalinist
prison, and &quot;The Gilgul of Park Avenue&quot; about a ...",10
0451161351,"The #1 bestseller- for King&#39;s rabid fans. Acute family dog turns
into a vicious family killer in King&#39;s canine classic.",8
0679442553,"Known for his expertise as a surfer, his belief in aliens, and his
penchant for questioning scientific dogma, the winner of the 1993
Nobel Prize for Chemistry takes on a wide range of subjects, from
cloning to the O. J. Simpson trial. 50 ...",9
0395562333,"Tacky&#39;s perfect friends find him annoying until his odd behavior
saves the day.",7
0345321065,"The phenomenal feline endures a host of comic misadventures, in a
selection of comic strips from the Sunday paper.",6
0380018179,"Now, 25 years after it first took the world by storm, Colleen
McCullough&#39;s sweeping family saga of dreams, titanic struggles,
dark passions, and forbidden love in the Australian Outback returns to
enthrall a new generation.",7
0609806599,"An inspirational and empowering compilation of first-person narratives
celebrates the efforts and courage of women who have fought back
against discrimination, violence, injustice, and stereotypes.",9
0684869403,"On the eve of her husband&#39;s receipt of a prestigious literary
award, Joan Castleman, who has put her own writing ambitions on hold
to support her husband, evaluates her choices and decides to end the
marriage.",7
0786865334,"Author Richard Zacks, during his research, also unearthed the story of
a long forgotten rogue named Robert Culliford, who dogged Kidd and led
Kidds crew to mutiny not once but twice.",5
0553285947,"Thrill-seeking Victoria Huntington finds an exciting companion in the
mysterious Earl of Stonevale and is happy to marry him after a
whirlwind courtship, until she finds herself a prisoner in a crumbling
Yorkshire mansion would use her ...",7
0671524313,"A delivery room veteran gives you the low-down as only the best friend
can. From the top ten lies (&quot;Maternity clothes are so much cuter
now&quot;), to the long-awaited birth, here are practical tips and
hilarious takes on everything pregnant.",6
0761511571,"Explores the principles and application of natural medicine,
discussing herbs, vitamins, minerals, diets, and nutrition, and
rejecting fads and fiction associated with natural healing",5
0060973897,"Relates the experiences of a Native American woman who grew up on a
reservation and joined in the revolution for Native American rights
during the 1960s and 1970s.",9
0312876505,"Venturing to the desolation beyond the Enclaves, Gahzee and Lisa,
accompanied by their coyote, walk the line between the Dreamtime and
the Realtime in hopes of recovering a lost chip with information vital
to their people and their magic ...",10
042507160X,"Paul Atreides moves with his family to the planet Dune and is forced
into exile when his father&#39;s government is overthrown. The first
book in the series. Copyright © Libri GmbH. All rights reserved.",7
0671568663,"Collects humorous anecdotes from the experiences of the columnist for
the Boston Phoenix",5
1585422215,"Shares the story behind the creation of Sargent&#39;s famous painting,
which propelled the artist to fame but condemned his young subject to
a lifetime of ridicule and self-loathing due to the work&#39;s
perceived sexuality.",9
1573227315,"Follows the unusual relationship that grows between Nuala, an Irish
immigrant nurse, and her patient, James Blatchley, a man on life
support, as he slips in and out of a coma",7
060980409X,"This irresistible little book of teachings is no exception. It
demonstrates that wisdom can--and often should--be taught through
humor. Buddha Laughing is a healthy recipe for lightening up, the path
to true enlightenment.",7
1564781674,"Described as &quot;wonderfully funny&quot; by Annie Dillard,
&quot;Heartbreak Hotel&quot; reveals the collective memories, sorrows,
and triumphs embodied in all women as the museum becomes the metaphor
for the body of the narrator.",7
0312088418,"Hairdresser - and sometime detective - Stan Kraychik finds a body for
Valentines Day.",9
0671014501,"Offers a chilling account of the murderous career of Jane Toppan, a
proper New England matron and seemingly devoted nurse who poisoned
more than one hundred people during her tenure at a Massachusetts
hospital in the 1890s. Original.",7
0312015119,"Gathers recipes for sweet and savory scones as well as flavored
butters and spreads, and tells how to serve an English-style tea",7
0671019546,"Assistant D.A. Alexandra Cooper investigates the murder of Manhattan
professor Lola Dakota, a crime whose only clue lies in &quot;The
Deadhouse,&quot; the Roosevelt Island site where smallpox patients
were sent to die in the nineteenth century.",6
0380715430,"With dazzling wit and astonishing insight, Bill Bryson--the acclaimed
author of The Lost Continent--brilliantly explores the remarkable
history, eccentricities, resilience and sheer fun of the English
language.",9
0441094996,"Join forces with a swashbuckling duo of inter-galactic space rogues
struggling to save the future and history of civilization.",8
0446613843,You are about to begin the most thrilling James Patterson novel yet.,7
0425130711,"Intrigued by reports of a man who has saved twelve lives in just three
months, reporter Holly Thorne investigates and finds herself attracted
to the tortured saving angel",7
0451450922,"Details the fabulous goings-on in Discworld, a flat realm, carried by
four gargantuan elephants riding on the back of an immense cosmic
turtle, where nearly anything is possible",8
0553267027,"Upset when her father&#39;s illness forces the sale of their Wyoming
ranch and the family&#39;s move to Denver, Eden finds consolation in
her work for an old riding stable until the arrogant Ran Benson shows
up for riding lessons.",3
0312975015,"Gossip-monger Annabel Hinchby-Smythe, mistaken by billionaire Arthur
Arbuthnot for his interior decorator, uses his mistake to get inside
information about Arthur&#39;s extremely odd world, which proves
useful when he is murdered.",7
0140115854,"Marco Stanley Fogg, an orphan of the sixties, travels from Manhattan
to Utah in search of himself",8
0310580617,"As the mystery of the disappearance of a group of boys on a snowy
evening is gradually solved, Frank Hager, father of one of the missing
boys, is forced to face his inadequacies as a parent",5
0765341964,"Sara Douglass has taken America by storm with this powerful tale of
love, prophecy, battles, and revenge.",10
0380788136,"Now Lilith may find his passionate stolen kisses too tempting to
resist . . .",7
1577780728,"Remember the Lord&#39;s people who are in jail and be concerned for
them. Don&#39;t forget those who are suffering but imagine that you
are there with them.",8
1897766726,"&quot;This book demonstrates how we must look directly to the laws of
the physical world to determine our future prospects.",8
0843953012,"Kidnapped by her family&#39;s sworn enemy, Storm finds herself a
willing captive of her Scottish captor&#39;s tender caresses and
gentle kisses.",7
0843952253,"Lancaster gives his word to a dying man that he will lead a wagon
train of orphans across the country.",8
0385297548,"A successful lawer&#39;s idyllic life is turned upside down when the
daughter she gave up for adoption nineteen years earlier appears at
her door and wants to become part of her life",5
0399138749,"Mystery writer Marty Stillwater finds his life and family threatened
by a psychotic killer professing to be the real Marty Stillwater, who
embarks on a campaign to eliminate Marty and claim his family.",8
045120915X,"A Japanese-American assassin who specializes in &quot;natural
cause&quot; killings finds his carefully ordered world coming under
siege in the wake of a government official&#39;s murder, with which he
has been falsely connected, a situation that is ...",6
1563521059,"The authors of Critter Cuisine have produced another outlandish
gourmet &quot;cookbook&quot; to keep the culinary world clucking.",9
0907864902,"Eleven journeys through Scotland by train encountering people and
places and Scots pies. An entertaining read for trainspotters and non-
trainspotters alike.",9
0375707425,"Following a forty-one year separation, two men reunite in a castle at
the foot of the Carpathian Mountains to share stories and accusations
touching on their lives and that of a third person, the now-dead lady
of the castle.",9
0345420748,"Years after a friend was brutally murdered, Jo Becker is now married
with a grown family, but when an old housemate moves nearby, Jo
rekindles a relationship that takes her back to the past and threatens
her future.",6
0684841231,"A portrait of an aging woman attempting to sort out her life against
the backdrop of the second World War finds Ellen Tote wondering about
the recurring dream she has had her whole life and trying to solve the
mystery of her past",8
0312245238,"In the winter of 1843, Charles Dickens faces a difficult decision,
about whether to continue writing or turn to law, a conflict that
eventually gave birth to the classic story, A Christmas Carol. 50,000
first printing.",8
1575660679,Nineteen-year-old Serena had loved Matt Colton all her life.,5
0553096834,"The co-creator and star of the hit sitcom &quot;Mad about you&quot;
offers his unique insight into the concept of couples and looks at
love, marriage, and relationships",8
0786016531,"Chronicles the fierce manhunt that followed the rape and murders of
two adolescent girls and a young woman and the near fatal attack on
another woman, an investigation that took more than four years and led
to William K. Sapp, a seemingly ...",8
0553232363,"The story of the search of a group of medieval English knights for the
Forbidden Castle is designed so that the reader can determine the
course of the action.",7
0553291017,"Released from prison and placed under constant electronic surveillance
in a home at the edge of a dark wood, a dangerous psychopath with a
penchant for murdering children waits for an opportunity to terrorize
the small Vermont town.",7
0806981547,"The more than 80 lampshades featured here will inspire you to
experiment. Whether you want to create from scratch or transform an
old favorite into something new and beautiful, here is all the
information you need.",7
0671042831,"An epic tale blending Persian and Jewish cultures travels from the
Tehran&#39;s Jewish ghetto, through Turkish whorehouses, to Los
Angeles as Lili, with the help of Aunt Miriam the Moon, searches for
her magical mother Roxanna the Angel.",8
006109868X,"With this wise, compelling novel, the acclaimed New York Times
bestselling author of The Poisonwood Bible, The Bean Trees, and Animal
Dreams vividly renders a world of heartbreak and redeeming love as she
defines and defies the boundaries ...",8
0553494015,"When new SD-6 agent and sorority sister Jen Williams turns up dead
before performing an important mission in Waikiki, Sydney must take
over her mission to find out the true reason for Jen&#39;s death.",9
0439071682,"Amber Brown has always enjoyed being the only kid in school with a
two-color name.",6
0679886893,"Depicts various things that can be made with six sticks, from a tall
mouse to a trapeze for fleas.",7
0849955041,"Encouraging the hearts of men, this gift book offers devotional
thoughts for the fishing enthusiast.",8
0866255125,"An overview of the history, social life and customs and cookery of the
Southwestern United States - Arizona, New Mexico and Tesas.",7
0679410325,"A transfer student from a small town in California, Richard Papen is
determined to affect the ways of his Hampden College peers, and he
begins his intense studies under the tutelage of eccentric Julian
Morrow. BOMC &amp; QPB Alt. Tour.",8
0395705614,"Coral and Snapper, two young dolphins, are sent to find help when
their pod is attacked by orcas. Coral is captured by a group of humans
doing marine research and spends several months with them.",8
0375504141,"I wrote this book for people who, like me, have tried every program
from A to Z--diets, gyms, trainers --and are looking for real and
realistic results.",6
0805047379,"In 1947, the bucolic mill town of Magrit, Minnesota, confronts the
terrible problem that none of its young men want to return home,
leaving the town&#39;s girls romantically bereft, until the old mill
owner forms a ball team and puts them on ...",5
0452281679,"A struggling young writer for a popular women&#39;s magazine, Jane is
given the nightmarish assignment of becoming the personal ghostwriter
for Champagne D&#39;Vyne, a vivacious and vacuous blonde socialite, a
task that becomes complicated by Jane ...",6
0618240101,"The inhabitants of a sleepy New England town are forced to confront
their racist attitudes when a black minister from Canada is accused of
the brutal murder of a local teenage girl. Reprint.",9
0786902604,Fantasy roman.,7
0385333463,"The author relates her son&#39;s struggle with manic depression,
describing the early signs of his illness, the diagnosis and treatment
that bought some time, and the final tragedy of his suicide at age
nineteen",8
0771090129,"A SATIRICAL NOVEL ABOUT THE REPUBLIC OF QUEBEC WHERE THE ANGLOS ARE
THE POOREST AND THEIR EVERY MOVE IS WATCHED BY AN ENDLESS ARRAY OF
POLICEMEN. IN THE MIDST OF IT ALL, PAUL AND MONA SEEK LOVE AND
HAPPINESS.",6
0590852965,"This collection of short stories includes tales from Bruce Coville and
a variety of authors.",10
0553209671,"A young Southerner journeys North in 1947 and becomes involved with
the demonically brilliant Jew, Nathan, and his Polish lover, Sophie, a
beautiful woman with a number tattooed on her arm and an unbearable
secret in her past.",9
0812571983,"When the president of the United States decides to back the
legalization of marijuana, organized crime decides he must die.",5
0446360325,"She may be a bestselling author, but ex-librarian Jacqueline
Kirby&#39;s views on the publishing biz aren&#39;t fit to print.",10
0451202341,"With his mother in jail for killing his abusive father, nineteen-year-
old Harley Altmyer is saddled with raising his three younger sisters,
working two jobs to pay the bills, and an overactive libido that will
not let him rest. Reprint.",7
037325055X,"Unhappily married, Sidney Stein finds herself drifting into an illicit
affair with Geoffrey Fahl, an older man, and then leaving Geoffrey to
plunge into the dating scene, until a series of disastrous dates and
unexpected romance turn her ...",1
0345340884,Foundation--Foundation and empire-Second foundation.,8
0300093055,"A play about a family of four psychologically disturbed people reveals
aspects of the author&#39;s own life.",7
0684834731,"I never went back. That is, until I wrote The Locket. As I began to
write the story of Michael Keddington and Esther Huish, I found that I
had returned to that quiet room. The Locket, like all of my novels, is
a love story.",8
0821772252,"Determined to make his ranch profitable, bitter rancher Eben
MacCallister, desperately in need of money, is shocked to discover
that the fortune he inherited from his late sister is actually four
mischievous children who, along with his ex ...",6
067101417X,"Take off on a wild ride with High Tide, and discover once more why
Jude Deveraux&#39;s spellbinding novels soar onto bestseller lists --
and win the hearts of millions -- time after time.",6
0804119708,"Haunted by a past mistake, Navy helicopter pilot Lieutenant Teri Howe
joins forces with Senior Chief Stan Wolchonok when a jet carrying a
senator&#39;s daughter is hijacked, plunging them into a world of
danger, intrigue, and passion.",5
0451410114,"A desperate woman on the run, Shelby Wyatt arrives in Las Vegas,
hoping to find refuge from deadly family secrets and the vengeful
killer stalking her amid the glamour and glitter of America&#39;s
entertainment capital. Original.",7
0312420323,"A chronicle of the fortunes of the Chambers family of Stonebrook,
Ontario begins with the postwar prosperity and hope of 1949, and
follows Bill, his wife Sylvia, and their three children through
life&#39;s tragedies and triumphs over the next ...",8
0553250531,"After being cast out of the Clan that had adopted her as a child by
the new leader, Ayla shares a lonely valley with a herd of steppe
ponies, harnesses their power, and discovers speech and love with
Jondalar, a member of her own race.",3
0060193611,"From the author of the bestselling The Professor and the Madman comes
the fascinating story of William Smith, the orphaned son of an English
country blacksmith, who became obsessed with creating the world&#39;s
first geological map and ...",5
0679420088,"The Booker Prize-winning author of Possession presents a selection of
original fairy tales, including &quot;The Glass Coffin,&quot;
&quot;Gode&#39;s Story,&quot; &quot;The Eldest Princess,&quot;
&quot;Dragons&#39; Breath,&quot; and the title-length novella. 50,000
first printing.",8
0446532452,"In this powerfully moving tale of love lost, rediscovered, and
renewed, Nicholas Sparks once again brings readers his unique insight
into the only emotion that ultimately really matters.",9
0517598493,"Arthur McCallum, a young English policeman, discovers the truth about
his own destiny, when he and Melchior, apprentice to the wizard
Merlin, battle the evil forces of Mordred, in a modern version of the
Arthurian legend. 150,000 first ...",7
0141305800,"As fourteen-year-old Leslie begins to shed the weight she feels makes
her imperfect, she finds it increasingly difficult to reach out for
the psychological help she knows she needs.",8
0380731754,"Allie knows it&#39;s not her imagination when she hears a voice and
sees in her mind&#39;s eye the face of a girl who seems to be seeking
Allie&#39;s help.",7
0787949345,"The Active Life is Parker J. Palmer&#39;s deep and graceful
exploration of a spirituality for the busy, sometimes frenetic lives
many of us lead.",10
0743436830,"In the second volume of the Callahan Brothers Trilogy, free-spirited
actress Julia Summers is in Blue Bayou, Louisiana, to wrap up her role
on the soap opera River Road, but when she begins to receive
threatening letters, she is assigned a ...",7
0758203004,"A group of delightfully eccentric women, who have a penchant for
casting spells, find their peaceful world turned upside down by the
arrival of a mysterious stranger who, they believe, is connected to
the disappearance of two young boys, ...",10
0618119809,"A collection of natural world stories by an O. Henry Award-winning
writer features such characters as animals, historical figures, and
everyday people who discover liberation through memory, rebellion, and
knowledge.",9
0590459562,An earth girl escapes capture by leaping to the land of the unicorns.,9
0553563513,"Twenty years after he earned a reputation for killing eighty-seven men
during the Vietnam War, Bob Lee Swagger finds that his skills are in
demand when an organization with ties to the CIA hires him for a
particularly dangerous mission, ...",7
0373108540,"Sun Lord&#39;s Woman by Violet Winspear released on Nov 22, 1985 is
available now for purchase.",5
0380977761,"One man holds the key to our deepest fears -- and our possible
reconciliation. Abraham. Bruce Feiler set out on a personal quest to
better understand our common patriarch.",7
0373706391,"Mating For Life by Laura Abbot released on Feb 22, 1995 is available
now for purchase.",5
0064400069,"Finally a joyous Christmas is celebrated in a very unusual way in this
most exciting of all the Little House books.",10
0373708122,"It Happened In Texas by Darlene Graham released on Sep 24, 1998 is
available now for purchase.",8
0439981255,The Glitter Girls are really excited about Christmas.,10
0553288202,"Henry is generally well-behaved, but he is occasionally arrogant and
vain. Henry is at heart a hard worker, but his frequent bouts of
illness hinder his work.",10
0553572946,"Trapped in an orbiting prison that will kill him at the slightest sign
of tampering, the narrator looks back on events leading up to his
impending death Now, six years later, Simmons returns to this richly
imagined world of technological ...",9
0553572989,"As a final genocidal Crusade threatens to enslave humanity forever,
Aenea, a new messiah, comes of age and must deliver her startling
message to her growing army of disciples, but not before embarking on
a mission to discover the very ...",10
0060185147,"In Courting Trouble, New York Times bestselling author Lisa Scottoline
is back with another fast-paced thriller, which sends a young woman
lawyer racing to find out who&#39;s trying to kill her -- after
she&#39;s wrongly been reported murdered.",7
077109969X,"The stories of The Lost Salt Gift of Blood are remarkably simple – a
family is drawn together by shared and separate losses, a child’s
reality conflicts with his parents’ memories, a young man struggles to
come to terms with the loss ...",5
1582442614,"The town folk mistake aggressiveness for strength -- and sensitivity
as a sign of weakness. There is a palpable air of foreboding in these
moving tales, which envelopes the reader like oppressive Florida
humidity.",9
0099288559,"Sweeping from the gentler confines of late 1940s small town America to
the tough side of the New York media circus in the &#39;70s, it mines
golden seams of prejudice and despair, love and survival, in the story
of a young beautiful TV ...",7
1562828819,"As a member of the twenty-something generation in the 1990s, Helen
finds the threat of environmental disaster, chemical fires, and
contaminated water connected to the collapse of her family&#39;s
personal relationships.",6
1576732835,"Her beloved husband and hjer only child are gone. Will her heart ever
know light and love again?",6
1576732878,"Kit broke her engagement to Tyler after her parents divorced so her
father could marry Tyler&#39;s stepmother. Now the two have
disappeared in Mexico.",4
1570624305,"A Canadian Zen Buddhist describes how the practice of his religion and
the support of his family and others in the Zen community helped him
overcome a nearly fatal case of leukemia and endure chemotherapy, a
bone-marrow transplant, and ...",10
