isbn,summary,rating
0553285793,"Torka, the great hunter, aided by his beloved Lonit, leads the
remnants of his tribe across the Arctic tundra in search of a new
home, but his quest is threatened by the rivalry of two brothers for a
seductive woman and by the presence of ...",6
0440215285,"When her sour old aunt is accused of stealing millions in stock
certificates from an order of Dominican brothers, V. I. Warshawski
investigates and learns that some unholy business is being conducted
in the Lord&#39;s house.",6
1557483469,"WWJD -- these four popular initials can trace their origin to Charles
M. Sheldon&#39;s classic, In His Steps. This time-honored book is the
story of one church&#39;s pledge to consider, &quot;What would Jesus
do?&quot; before each and every decision.",8
1931561176,"Follows the lives of the residents of Higby, Mississippi, over the
Labor Day weekend of 1993.",5
037550186X,"Autograph trader Alex-Li Tandem embarks on a picaresque odyssey that
takes him from London to New York in pursuit of the only autograph
that has ever really mattered to him, dealing with mystical lore, con
men, interfering rabbis, fellow ...",5
0060953748,"Records the author&#39;s experiences as a Peace Corps English teacher
in the small Chinese city of Fuling, during which time he witnessed
such events as the death of Deng Xiaoping and the return of Hong Kong
to the mainland.",8
0316153915,"When he gets a new phone number, Henry Pierce starts getting messages
for a woman named Lilly. He investigates and finds himself in a world
of, &quot;escorts, websites, sex and secret passions.&quot;",9
0749932287,&#39;My name&#39;s Barney Thomson... and I&#39;m a killer&#39;,6
023111088X,"Offers three essays on the connection of art to life, language to
power, and public spectacle to private script",9
0671511424,"Easy Rawlins, a tough World War II veteran and detective, is hired by
a financier and gangster to locate Daphne Monet, a search that leads
him from elegant boardrooms to the raucous jazz joints of late 1940s
Los Angeles.",7
0590386336,"The lives of four young people in very different circumstances are
changed by their encounters with a mysterious library card that
introduces them to the world of books and reading.",10
0142301019,"Seven teenagers in Saratoga Springs, New York, face seven weeks of
difficult decisions and life-changing events, including Jane, who
feels overwhelmed by the stress of taking the SAT and the effect her
score will have on her future.",8
0061054437,"Anticipating the everyday pleasures of college life, student Katherine
Sweeney Cassidy learns that her university is being controlled by a
secret religious faction that also influences every major government
and institution in the world.",7
0380718367,"An abused and unwanted daughter of the First Men Tribe, young Kiin
knows the harsh realities of life in a frozen land at the top of the
world.",5
0451139739,"A scarlet-and-white, 1958 Plymouth fury--salvaged over every rational
dissent and objection, from decay--possesses its new owner and brings
hellish terror to him, his friends, and his classmates",8
0684841347,"A guide for those on journeys toward greater spiritual awareness
includes reading passages for morning and evening, along with space
for readers to record their reactions and chart their own spiritual
growth",7
0874833051,"Offers tips for beginning storytellers on getting started, collecting
stories, networking with other storytellers, and deciding on a
performance style",10
0843949864,"Hannah She grew up on the wrong side of the law, daughter of a master
thief and student to his trade.",10
0373218397,"Journalist Lee Radcliffe goes on a camping trip with reclusive author
Hunter Brown to obtain an interview with him, and photographer Bryan
Mitchell spends her summer on assignment with arrogant photojournalist
Shade Colby.",7
0028635949,"This outspoken guide tells you everything you need to be a savvy
traveler: What to do if you&#39;ve been bumped How to get the best
seats on the plane How to overcome the fear of flying Which airlines
lose the most luggage -- and what you can ...",7
0945257422,"&quot;The management of radioactive wastes, which contain materials
that remain hazardous for up to millions of years, is one of the most
vexing, contentious and costly environmental issues of our time.",5
0140481346,"An unsuccessful traveling salesman finally confronts, in his early
sixties, his shattered dreams",8
0931948797,"This latest collection of humorous observations focuses on the reality
of the &quot;John Wayne&quot; image of the world, and finds that it is
not always easy to tell the good guys from the bad",6
0385421982,"When the Supreme Court&#39;s most liberal and most conservative
justices are gunned down, law student Darby Shaw builds a case against
a powerful suspect, whose threats send her underground.",9
0440211697,"Caged as a freak in a Gypsy carnival, a disfigured outcast flees,
becoming a stonemason&#39;s apprentice in Rome, a dark magician at the
Persian court, and, finally, the genius behind the construction of the
Paris Opera House.",10
055357857X,"Jake finds the corpse of a world-famous corporate trader who used to
be a local boy, and when her friend Ellie confesses to the murder,
Jake smells a cover-up and investigates as cops and journalists swarm
into snowbound Eastport.",6
1885983212,"Chronicles the coming of age of Alma, a fourteen-year-old girl, a
precocious daydreamer who takes up residence with a group of teenage
war orphans in the abandoned Hotel Sarajevo",8
0595131026,"In the tradition of the poet mystics of the East, Footprints Along the
Shore of an Incoming Tide: Impressions of a Fellow Traveler is a
collection of thirty-eight reflections and inspirations of the author
from his many viewpoints since ...",10
0892965681,"The fourth entry in the critically acclaimed series by the Edgar
Award-winning author follows North Carolina&#39;s Judge Deborah Knott
on a Thanksgiving Day investigation into the murder of a man from her
father&#39;s moonshine-making past.",8
0684169401,"The complete collection of Ernest Hemingway&#39;s Nick Adams two dozen
stories are gathered here in one volume, grouped together according to
the major time periods in the protagonist&#39;s life.",6
1863734546,"A lyrical, magical tapestry of images woven into into an unforgettable
story.",5
0451202503,"Folksinger Lark McCourry retraces the history of a family song, which
she had heard from her North Carolina relatives as a child, back to
eighteenth-century Scotland to young Malcolm MacQuarry, kidnapped and
sent to the American colonies, ...",5
0856400610,"Sarah Gomartin, the servant girl on Andrew Echlin&#39;s farm, bears a
child to one of Andrew&#39;s sons.",9
0375707425,"Following a forty-one year separation, two men reunite in a castle at
the foot of the Carpathian Mountains to share stories and accusations
touching on their lives and that of a third person, the now-dead lady
of the castle.",8
0864426186,"This is the authoritative source for hotels, restaurants,
transportation, and activities suggestions for all budgets.",7
0972034412,"That&#39;s the theme of this 2 book set. Resolutions is the second
book in the series and if you run a search on bn.com by author&#39;s
name (janet sue terry) both books will come up. Just a heads up, the
hardback books are priced really well here.",10
1930252579,"Janet Elaine Smith has created an endearing amateur sleuth in Grace
Johnson, who sharpens the charm as the story progresses. Grace&#39;s
interactions with other characters in In St. Patrick&#39;s Custody is
certainly a strong element in this novel.",10
0812575962,"As the Cardinal says, &quot;The Vatican does not like to lose bishops,
even auxiliaries.&quot; And thus begins the search for the missing
bishop who no one really wants to find. Of course, none of this is too
much for the intrepid little Bishop Ryan.",7
0345435648,"Wise-cracking Los Angeles private eye Elvis Cole is pitted against
counterfeiters and U.S. marshals as he attempts to track down a major
figure in the criminal underworld after he is hired by three children
to find their missing father.",7
0452282535,"The seventeen-year-old author recounts how at the age of thirteen she
believed she had found acceptance and love from an online companion
named Mark, who was unlike her superficial peers, and recalls the
devastation she experienced when she ...",6
074991811X,"Barefoot Doctor presents the essential guide to surviving and thriving
amid the growing pressures of modern urban life.",9
037550155X,"The Handyman is the story of Bob Hampton, an aspiring young painter
who has had to face the humbling fact that he doesn&#39;t know what to
paint. And how are you supposed to be an artist in this world if you
don&#39;t have a vision?",10
0553210823,"This book provides a broad vision for the future of research in these
fields with ideas on how to support these new technologies currently
practice.",8
0971447322,"An accident? Or murder? A modern-day woman journeys to her Wyoming
roots to find out the truth!",10
0451168380,"This Pulitzer Prize-winner is &quot;the saddest, funniest, most
tragical yet comical picture of coming of age in the U.S.A. in the
Depresson years and World War II that has ever been
written.&quot;?Harrison Salisbury.",7
0373218400,"Table For Two by Nora Roberts released on Oct 25, 2002 is available
now for purchase.",8
0425192725,"Eighteen years after the body of an unidentified young woman is
discovered in a quarry off California&#39;s Highway 1, two police
detectives nearing retirement enlist Kinsey Millhone&#39;s aid to help
identify the long-ago murder victim.",7
0451408683,"Inspector Richard Jury and his friend, Melrose Plant, investigate the
murders of two women in the Lincolnshire fens, with one of the victims
being the ex-wife of the Fengate estate&#39;s owner, and the other the
estate&#39;s kitchen maid. Reprint.",5
0375706062,"Written with exquisite grace and hailed by critics, this elegant novel
plumbs the depths of one woman&#39;s soul, and in so doing raises
salient questions about the power-and price-of true faith.",6
0060185406,"In Lonely Planets, Grinspoon explores the big questions with unusual
authority, passion and panache: How widespread are life and
intelligence in the cosmos? Is life on Earth an accident or in some
sense the &#39;purpose&#39; of this universe?",7
0812544706,"Dr. Gina Panzella, the young prote+a7ge+a7 of famed plastic surgeon
Dr. Duncan Lathram, begins to suspect that there is something sinister
--and deadly--about Dr. Lathram&#39;s miraculous new implant. Reprint.",7
0743202198,"A wild-eyed, alcoholic father and a humble, heroic mother along with a
shanty full of rambunctious brothers and sisters fill her life to the
brim with stories that are gripping, tender, and funny.",9
1403365296,"I have no regrets. I&#39;ve had a wonderful life. I saw Jasmine up
close for the first time, and she took my breath away. I thought,
&quot;This is the most beautiful creature God has ever put on this
earth.&quot; We met at church every chance we got.",9
1551665913,"The Countess Misbehaves by Nan Ryan released on May 25, 2000 is
available now for purchase. Bestselling author Nan Ryan brings the
sultry splendor of New Orleans to life in this wickedly sensuous
novel.",6
068815901X,"A grieving mother struggles to come to terms with the death of her
estranged daughter, an artistic, passionate, doomed woman whom she is
still striving to understand. 10,000 first printing.",5
0440229464,"Two ninth graders, Clara and Amos, suddenly find their lives turned
upside down by their families, by each other, and by the two meanest
brothers in town. Clara and Amos--their lives turned upside down by
each other, their families, an",7
039480600X,"When a teacher at an English boarding school finds a note on his desk
accusing someone in the class of being a witch, magical things begin
to happen and an Inquisitor is summoned.",6
0439095182,"During the Nazi persecution of the Jews in Austria, twelve-year-old
Julie Weiss escapes to America to live with her relatives in New York
City.",6
0439194466,"In 1932, a twelve-year-old girl who lost her sight in an accident
keeps a diary, recorded by her twin sister, in which she describes
life at Perkins School for the Blind in Watertown, Massachusetts.",6
0803726678,"Sixteen-year-old Jessica, who longs to be free of the restrictions of
her father and life in the Jewish ghetto of sixteen-century Venice,
falls in love with a Christian aristocrat and must make choices which
will affect her whole family.",5
0966528166,"James Carpenter, a young man happy on the outside, but on the inside
bored with his life, and unfulfilled in love, until one day he has a
seemingly coincidental meeting with a street magician, who challenges
him to a simple test that ...",8
1561706361,"&quot;In these pages, Kymythy Schultze has provided an excellent
nutritional text to help us build a healthier life for our animal
friends.",8
0061092886,"Human bones lie on a ledge under the peak of Ship Rock mountain, the
remains of a murder victim undisturbed for more than a decade.",7
0140075623,"Richard and Sara Everton move to Ibarra, Mexico to reopen
Richard&#39;s grandfather&#39;s copper mine and learn that Richard is
dying of leukemia",8
0425104346,"Terror strikes when four hideously disfigured corpses are discovered
over the course of four days",10
0091830893,"This is the author&#39;s first novel. The volume became the first of
three-volume &#39;The Wanderers&#39; series. The other volumes are
&#39;The Song of the Earth&#39; and &#39;The Water of Life&#39;, and
there is a prequel, &#39;The Meeting of the Waters&#39;.",7
0446365386,"Spoiled Southern belle Scarlett O&#39;Hara never stops loving the
married Ashley Wilkes even as she faces the hardships of life during
the Civil War and the changes brought about by Reconstruction The
greatest love story of our time, the story ...",8
0064470288,"But more important than anything he could get out of a book, that
summer Charles learns from McLeod a stirring life lesson about the
many faces of love. ‘Not much affection had come Charles’s way until
the summer he was fourteen, when ...",7
0060161183,"Tribal Police Officer Jim Chee and Detective Lt. Joe Leaphorn find
themselves working together again when a Smithsonian conservator is
arrested for robbing Native-American graves; and possibly for murder.",4
0451526562,"The grim tale of the people who were caught up in the wave of violence
and murder which marked the French Revolution The storming of the
Bastille...the death carts with their doomed human cargo...the swift
drop of the guillotine blade-this ...",7
0060987529,"Extreme beauty is an affliction Set against the rich backdrop of
seventeenth-century Holland, Confessions of an Ugly Stepsister tells
the story of Iris, an unlikely heroine who finds herself swept from
the lowly streets of Haarlem to a ...",7
0425181456,"Now, in a play filled with murderers, Archy must separate the actors
from the genuine article -- and bring down the curtain on the latest
and most enjoyable of McNally&#39;s follies. Over 50 million copies of
Lawrence Sanders&#39;s novels in print!",6
0060927240,"When we first meet him, Chappie is a punked-out teenager living with
his mother and abusive stepfather in an upstate New York trailer park.",8
0752272411,"Purple Ronnie&#39;s extensive research has led to this trove of
secrets about girls.",3
0064471861,Dad believed people were like money.,6
0802135226,"Passion consumes Henri, a chef with Napoleon&#39;s army, and
Villanelle, who has lost her heart to a married noblewoman, until the
two meet at the gates of Moscow and form a bond based on bitter loss",9
0743211235,"The story of this irrepressible woman, whose clever entries are worthy
of Erma Bombeck, Dorothy Parker, and Ogden Nash, is told by her
daughter Terry with an infectious joy that shows how a winning spirit
will always triumph over poverty.",8
0525944400,"Learning that he holds the key to solving a colleague&#39;s suspicious
death, Alan Gregory and his old flame, Sawyer Sackett, uncover a
sinister string of killings, linked to an unsolved mystery, that hits
dangerously close to home. 40,000 ...",9
0375401318,"The author describes her life in the contemporary American West and
the skills she developed to survive in a man&#39;s world as she
details her experiences with blizzards, prairie fires, and extreme
isolation in the harsh western landscape.",8
0486272664,"Great title poem plus &quot;Kubla Khan,&quot; &quot;Christabel,&quot;
20 other sonnets, lyrics, odes: &quot;Sonnet: To a Friend who asked
how I felt when the Nurse first presented my Infant to me,&quot;
&quot;Frost at Midnight,&quot; &quot;The Nightingale,&quot; &quot;The
Pains of Sleep,&quot; &quot;To ...",5
0595218091,"One fall night in 1941, in a small town down-river from Pittsburgh,
Pennsylvania, a foreman from a textile plant was killed.",8
0312288433,"A heartwarming novel of friendship follows the lives of Patricia Reid
and Gayle Saunders, two black children raised as sisters, who as
adults are separated by the different dreams that each tries to
follow. Reissue. 25,000 first printing.",6
0679402292,"Paths cross. schemes go awry -- and through it all Peter Mayle
delights us with the intrigues of the haut monde that descends on the
Hotel Pastis and the machinations of the bad",7
0965478505,"Simon road around the world for four years, traveling 78,000 miles
through 45 countries, living with peasants and presidents,
experiencing the depths of fear, the heights of euphoria, and the
rewards of love.",8
0312143516,"With scores of telling historical references, Heartbreak Hill is Tim
Rosaforte&#39;s masterful behind-the-scenes look at the 1995 Ryder Cup
matches at the Oak Hill Country Club in Rochester, New York.",8
0836204158,"Cartoons from the comic strip &quot;Dilbert&quot; feature the hapless
engineer and his cynical canine companion, Dogbert",8
0394544552,"The author, a freelance journalist and chess buff, recounts three
years in his chess-champion son&#39;s lives, chronicling Josh&#39;s
play, their travels and tournaments, Josh&#39;s first national
championship, and the impact on their relationship",8
0922915423,"Although the establishment press and general public like to maintain
that these papers exert no influence, the reality asserts former
tabloid writer Jim Hogshire is very different.",5
031286504X,"A lone human survivor in a world that is overrun by vampires, Robert
Neville leads a desperate life in which he must barricade himself in
his home every night and hunt down the starving undead by day",6
0373226861,"Royal Ransom by Susan Kearney released on Oct 25, 2002 is available
now for purchase.",8
0670030430,"The author concludes his &quot;trilogy of American public life&quot;
by contemplating the many cultural associations of the color brown--
toil, decay, impurity, and time--as he considers the meaning of
Hispanics in American society.",8
0061097934,"A God in Ruins Spanning the decades from World War II to the 2008
presidential campaign, A God in Ruins is the riveting story of Quinn
Patrick O&#39;Connell, an honest, principled, and courageous man on
the brink of becoming the second Irish ...",6
159286631X,"Promised that he wont have to fight in combat, instead of being
drafted for two years, 19-year-old John Lefter enlists for a three-
year hitch in the Army Security Agency and ends up in the Korean War.",10
1582461228,"Appropriately named Uncle Stinky, his pickle sidekick, and his two
nephews save the town of Hootenholler from a really big blue dog and a
plague of embarrassment. Simultaneous.",8
1582461201,"Appropriately named Uncle Stinky, his pickle sidekick, and his two
nephews save the town of Hootenholler from a really big blue dog and a
plague of embarrassment. Simultaneous.",8
0553270257,"Haunted by the nightmares of Annie, a young woman he has just met,
historical researcher Jeff Johnston leads Annie on an emotional
odyssey through the heartland of the Civil War in search of a cure for
her troubles. Reissue. NYT.",9
0449908496,"In Victorian London, investigator William Monk and his assistant,
nurse Hester Latterly, plunge into a case involving a wealthy family,
a beautiful daughter, a reluctant fiance, and murder",6
0060932678,"Employing an innovative, dreamlike style, the novel is overflowing
with symbolic descriptions as it vividly portrays the dying tyrant
caught in the prison of his own dictatorship.",6
0425174808,"Members of the Op Center must race against the clock to prevent the
outbreak of war, save the honor of the president and expose the
traitors.",7
0425168220,"A group of renegade UN peacekeepers, outfitted with stolen weapons,
siezes the UN building and holds ambassadors for ransom.",7
0517101351,"Fans of Jurassic Park and Rising Sun, the books and the movies, will
want to own this collection of Crichton&#39;s earlier, technical
suspense novels, which includes Congo, Sphere, and Eaters of the Dead.",8
0671014161,"Rising toy company exec Fiona agrees to attend an unusual business
jaunt in the Everglades, unaware that she will soon be accused of
murder, but with the help of rough-hewn river guide Ace Montgomery,
she will track down the real killer.",7
1588987442,"Robert Porter is enjoying the fruits of success: a best-selling novel
featuring a hard-nosed detective circa 1947 named Joe January, and a
lucrative contract for the sequel.",8
1561705683,"Explains the principles and practice of feng shui and offers tips on
room design for home and office to create harmony and contentment in
life",9
0064471047,"Four English schoolchildren find their way through the back of a
wardrobe into the magic land of Narnia and assist Aslan, the golden
lion, to triumph over the White Witch, who has cursed the land with
eternal winter.",2
0679723412,"Depicts the struggles of Timofey Pnin, a professor of Russian, who
attempts to adapt himself to life at an institution.",5
0375701966,"Kate&#39;s desperate struggle to maintain her sanity forces her cousin
Binx to relinquish his dreamworld",5
1573225517,"Follows the love affairs and belated growing up of a &quot;Generation
X&quot; pop music fanatic and record store owner ldquo;Even those
outside the specialty of Peruvian history will welcome the publication
of this translation, as it provides a ...",7
0517595753,"Provides a humorous look inside the world of modern computer
technology and the Internet, from the perspective of a passionate
computer geek with a penchant for the latest in computer gizmos and
gadgets",7
0553212524,"Retells the adventures of a French professor and his two companions as
they sail above and below the world&#39;s oceans as prisoners on the
fabulous electric submarine of the deranged Captain Nemo.",5
1573222666,"A portrait of life as a police officer in the NYPD chronicles the
author&#39;s life as a cop, from growing up with a police officer
father, to his first day on the beat in the South Bronx and to his
rise to detective.",10
0345435729,"For the Morgawr, the goal is two fold: to find and control the fabled
ancient books of magic, and to destroy the dark disciple who betrayed
him--the Ilse Witch. But the Ilse Witch is already a prisoner . . . of
herself.",9
0061044636,"You Don&#39;t Have To Be Single Forever. John Gray has helped millions
of men and women develop better relationships with his phenomenal New
York Times bestseller Men Are From Mars, Women Are From Venus.",7
0451186362,"Rosie Daniels flees her nightmare marriage to find refuge in a strange
city, far from her brutal husband, Norman, whose relentless savagery
and mad obsessions follow her to her sanctuary and drive her to
transform herself to survive.",8
0553258370,"Living in New York, thirty-eight-year-old Maggie Hollander,
discontented despite a happy marriage with two children, becomes
passionately drawn to another man",5
0060919655,"Inventive, amusing, magnetic, sad, and alive with unforgettable men
and women -- brimming with truth, compassion, and a lyrical magic that
strikes the soul -- this novel is a masterpiece in the art of fiction.",7
0671032658,"Originally published as a six-part serial novel, this chilling novel
introduces the inmates of Cold Mountain Penitentiary, convicted
killers all awaiting a date with the electric chair, including the
enigmatic John Coffey.",9
0394556453,"The three completed chapters of Capote&#39;s unfinished novel,
focusing on P.B. Jones, an amoral bisexual who has tumbled from the
jet-set heights, are accompanied by an introduction by Capote&#39;s
authorized biographer",8
0804107491,"A retired federal prosecutor returns to the courtroom to defend his
wealthy daughter-in-law, who stands accused of murdering his son,
despite the fact that he is not convinced of her innocence",7
0060972610,"The truth and nothing but the truth--Richard Shenkman sheds light on
America&#39;s most believed legends: The story of Columbus discovered
that the world was round was invented by Washington Irving.",9
0440940001,"Records the courage and self-reliance of an Indian girl who lived
alone for eighteen years on an isolated island off the California
coast when her tribe emigrated and she was left behind.",7
0590478877,"Presents the selection from Ecclesiastes which relates that everything
in life has its own time and season; depicts each verse with a
different style of art from around the world.",10
0440241006,"Jack Reacher takes an undercover assignment to investigate the
disappearance of a federal agent from the home of a notorious drug
dealer, but Reacher soon discovers that the dealer has ties to a man
from Reacher&#39;s own past, one that Reacher ...",7
0449242978,Historical novel by the well-known romance writer.,7
0060926201,"But the plight of Olive and her family is hardly the only story
spicing up the rumor mill in this small Southern community of
unpredictable eccentrics, wandering husbands, and unsatisfied
wives—and few local sins will be put right by home ...",9
038072362X,"While diving at her new station near Lake Superior, Park Ranger Anna
Pigeon discovers evidence of a grisly murder connected to an old
sunken cargo ship",7
006103097X,"The city caught its collective breath when upscale couple Byrne and
Susan Hollander were slaughtered in a brutal home invasion.",8
0061092738,"The late humorist and popular newspaper columnist shares her wry and
witty observations about human nature in this humorous look at the
amazing similarities between human and animal behavior. Reprint.",9
0385240716,"The former wife of Rock Hudson offers a candid, revealing account of
her relationship with and marriage to the tragic Hollywood superstar",7
0618002219,"Chronicles the adventures of the inhabitants of Middle-earth and Bilbo
Baggins, the hobbit who brought home to The Shire the One Ring of
Power A great modern classic and the prelude to The Lord of the Rings
J.R.R. Tolkien&#39;s own description ...",9
0449911446,"Avocet Abigail &quot;Bird&quot; Jackson embarks on a spiritual quest
for salvation as she struggles to escape the chaos, fear, and turmoil
of her parents&#39; lives and make sense of a confusing and desperate
world. Reprint.",8
1860492592,"Female fiend? Femme fatale? Or weak and unwilling victim? Around the
true story of one of the most enigmatic and notorious women of the
1840s, Margaret Atwood has created an extraordinarily potent tale of
sexuality, cruelty and mystery.",8
0702233455,"Her friends worry she&#39;s having a &#39;quarter-life&#39; crisis -
but the real story is far more bizarre. As she confronts her idea of
perfection, she finds that happiness is living the life you want to
live, rather than the one you&#39;re expected to.",8
0812533453,"In the mid-Pacific, a gigantic hurricane triggered by nuclear
explosions spawns dozens more in its wake.",6
0307301907,Five little puppies celebrate Christmas with their friends.,6
1585671975,"A novel of Cold War espionage traces the struggles of two generations
of CIA operatives fighting Communism and battling one another in the
complex world of international intrigue.",7
038533348X,"A young writer decides to interview the children of a scientist
primarily responsible for the creation of the atomic bomb",9
0451185277,"Rose Santini Griffin and Rachel MacClanahan, now grown with children
of their own, once more confront the destiny that has haunted them
since they were switched at birth, as Rose&#39;s son prepares to marry
Rachel&#39;s daughter and a widowed ...",5
0452284295,"Sassy London cab driver Kathryn Cheet uses a system of color-coded
cell phones to juggle five different lovers, until she picks up Craig
Summer, a difficult but charming passenger who seems determined to
create chaos in Kathryn&#39;s life.",7
0486419231,"The author&#39;s famous tale of a Lithuanian family who emigrates to
America and is destroyed by exploitation, crushing poverty, and
economic despair.",8
0553282700,"&quot;Batman&quot; stories by Isaac Asimov, Stuart Kaminsky, William
F. Nolan, Max Allan Collins, Ed Gorman, Edward D. Hoch, Joe Lansdale,
and Henry Slesar, among others.",4
0440128323,"The mysterious death of a physicist friend spurs Epstein and Stanford
to investigate UFO sightings and a connection with a top secret Nazi
weapons project",3
0375713271,"A collection of stories inspired by the January 1995 Kobe earthquake
and the poison gas subway attacks two months later takes place between
the two disasters and follows the experiences of people who found
their normal lives undone by ...",7
0688173462,"Fooling with Words is an intimate, inspirational celebration of
language in its most exalted form and of the importance of poetry in
our lives today.",8
0312983379,"Chronicles the worst disaster in U.S. naval history, describing
heroism in the face of persistant shark attacks and hypothermia after
the sinking of the U.S.S. Indianapolis in the South Pacific in the
final days of World War II.",8
0671736841,"Anne Rice is dead, and her best friend, Sharon McKay, stands accused
even though no body has been found.",9
0671694960,"Amy&#39;s decision to break up with her boyfriend, Ernie, is
complicated by the attitudes of her friends, her parents, and Ernie
himself, in a whimsical study of young love and its trials and
tribulations.",9
1402706286,"Two great collections, 144 puzzles in all, will delight and test the
skills of any crossword lover! What makes these crossword puzzles,
from New York City&#39;s newest newspaper, the best ever?",6
048626873X,"In addition to the title poem, this collection includes
&quot;Interim,&quot; &quot;Sorrow,&quot; &quot;Ashes of Life,&quot;
&quot;Three Songs of Shattering,&quot; &quot;The Dream,&quot;
&quot;When the Year Grows Old,&quot; and others, including 6 sonnets.",8
044920703X,"The holiness and moral rectitude of the leaders of the Eternal Church
of the Believer is stripped away to reveal corruption, in this tale of
extortion, intrigue, murder, and redemption Its home is Meadows
Center, some very expensive real ...",7
0060283289,"If you take a mouse to school, he&#39;ll ask you for your lunch box.",7
0451400615,"Inspired by the life of the seventh-century Empress Wu, the only woman
to rule China from the Dragon Throne, this novel chronicles the life
of Black Jade and her rise from concubine to Empress of China",8
0449200779,"&quot;This is a book that should be read by everyone...and all who
have seen the South Pacific will find on every page the odors of
frangipani, copra, blood, and beer.&quot; THE NEW YORK TIMES BOOK
Copyright © Libri GmbH. All rights reserved.",6
0312973055,"An unknown doomsday virus quickly claims the lives of four people
across the country-- including Dr. Sophia Russell, a researcher
leading the team trying to crack the disease.",8
0375705767,"Takes the reader on a journey through the Balkans, the Middle East,
and the Caucasus, describing the history, business, and people.",9
0670030643,"In a world where one can literally get lost in literature, Thursday
Next, a Special Operative in literary detection, tries to stop the
world&#39;s Third Most Wanted criminal from kidnapping characters,
including Jane Eyre, from works of ...",6
0385722192,"Assigned to a story on Sudden Infant Death Syndrome, fortyish
journalist Carl Streator finds a poetry anthology that contains an
African chant that becomes lethal when spoken or thought in
someone&#39;s direction, is transformed into an ...",8
0380807343,"Celebrating ten years of Neil Gaiman&#39;s first modern classic for
young readers, this edition is enriched with a brand-new foreword from
the author, a reader&#39;s guide, and more.",6
0064406970,"Collects the five Weetzie Bat postmodern fairy tales, in which
everyone is vulnerable to the dangerous angel of love. By the author
of Girl Goddess #9. Reprint.",8
0064405176,"As Sal entertains her grandparents with Phoebe&#39;s outrageous story,
her own story begins to unfold--the story of a thirteen-year-old girl
whose only wish is to be reunited with her missing mother.",8
0312010966,"Profiles a remarkable twentieth-century woman who became Africa&#39;s
first female thoroughbred trainer and its first female bush pilot, her
turbulent private life, and her flight--the first of its kind--from
England to North America",8
0060176148,"Approaching exhaustion after years of caring for her family, Merrit
Fowler joins her daughter and sister in California, and an earthquake
brings them closer together. 250,000 first printing. $250,000
ad/promo.",9
067188090X,"As David Lyle Hardwick and his beautiful human companion, Zero, a
wounded woman fleeing a dangerous past, travel the world in search of
his enemies, David discovers that he is being transformed into
nosferatu, a creature of unspeakable, ...",7
0060932902,"Looks at one newly described gene from each of the twenty-three human
chromosomes and explains how each one contributes to our uniqueness as
a species.",7
0553572733,"With the hard-won peace and prestige of the New Republic threatened by
a mysterious new enemy and his genocidal intentions, Jedi knight Luke
Skywalker journeys to his mother&#39;s homeworld in a desperate quest
to find her people. Original.",5
0394587545,"In post-Civil War New York City, a young pedestrian recognizes his
supposedly dead father riding in a passing horse-drawn omnibus. By the
author of Ragtime. 100,000 first printing. $100,000 ad/promo. Tour.",8
0061031089,"In the scorching heat of the Southwestern desert, a frightened old man
knows his time is quickly running out . . . as the lethal secret he
protects can be hidden no longer.",7
0140139974,"In Alaska to film a famous children&#39;s book, the crew of a big-
bucks Hollywood production company encounters a tribe of people who
have had little contact with whites. By the author of One Flew Over
the Cuckoo&#39;s Nest. Reprint.",8
096267950X,"Swedenborg offers a beautiful, sensible, and believable picture of
life after death.",9
0679408371,"Presents a study of the human fascination with time from a
psychological, biological, and cultural perspective, tracing the
development of measuring time and exploring ways in which we try to
stretch our allotted time , James Gleick ...",7
0441788386,"Valentine Michael Smith, born and raised on Mars, arrives on Earth
stunning Western culture with his superhuman abilities",8
0765300133,"The arrival and subsequent death of a three-legged dog have a profound
impact on the life of Crane&#39;s View Police Chief Frannie McCabe,
who finds himself confront with a series of life-altering decisions
that could alter the fate of the ...",9
0385419287,"Gathers examples of misstatements, errors, jargon, and ironic
predictions by politicians, teachers, athletes, sports commentators,
and Hollywood producers and directors",6
0394563492,"A young Boston trial lawyer is drawn into a case involving two
industrial chemical plants and a cluster of childhood leukemia victims
that is to encompass nine difficult years and bring him to near
bankruptcy.",6
1566193028,"In early nineteenth-century England, an orphaned young woman accepts
employment as a governess at Thornfield Hall, a country estate owned
by the mysteriously remote Mr. Rochester.",10
0451156609,"A small Maine town stands on the verge of self-destruction as its
people suddenly acquire powers that no human should have. Reissue.",9
0679745068,"A kinetic, humorous novel captures the follies and foibles of the
1990s",6
0312195680,"From the author of Pfitz and Music, In a Foreign Language, here is a
novel of great intelligence and imagination D&#39;Alembert&#39;s
Principle is a fascinating historical triptych about memory and reason
set in the rich and lavish world of ...",6
0312282354,"Mr. Mee, a reclusive British book collector, tries to track down a
copy of a long-vanished Rosier&#39;s Encyclopedia, while Dr. Petrie, a
professor of French literature, falls in love with one of his
students, and eighteenth-century copyists ...",6
0805210318,"The definitive guide to the philosophy and practice of Yoga--the
ancient healing discipline for body and mind--by its greatest living
teacher.",10
0380789019,"He has fallen through the cracks of reality and has landed somewhere
different, somewhere that is Neverwhere.",8
031224262X,"Agatha Christie is the most widely published author of all time with
her works outsold only by Shakespeare and the Bible.",5
