isbn,summary,rating
0671540025,"Receiving a surprising cry for help from the Klingon Empire, Captain
Kirk learns that an alien civilization once owned the section of space
belonging to the Klingons, Romulans, and Federation, and has come back
to reclaim it. Original.",8
0786868716,"With a timeless tale, appealing to all, this is a book that readers of
fine fiction, and those who loved Tuesdays with Morrie, will treasure.",8
0340768843,"When Marcus Corvinus hears that his father-in-law, Priscus, has been
accused of murder, it doesn&#39;t take Marcus long to get Priscus off
the hook—but finding the real culprit proves tricky.",5
0553580906,"When rumors of turmoil at Crozet Hospital are followed by the
mysterious death of the hospital&#39;s plant manager, postmistress
&quot;Harry&quot; Haristeen and her cat, Mrs. Murphy, take on a
dangerous investigation.",5
0764100769,"Looks at the natural history and characteristics of tarantulas, and
explains how to catch and care for them",10
0764114638,"Explains the anatomy of a tarantula, cage types, food and diet,
molting, and health care, and includes other spiders and scorpions.",8
2070364283,"Les lèvres de chair se crispèrent puis se détendirent. Kino souleva le
repli et la perle était là, la grosse perle, parfaite comme une lune.
Elle accrochait la lumière, la purifiait et la renvoyait dans une
incandescence argentée.",7
0385720106,"While under the care of Alice Goodwin, a neighbor&#39;s child drowns
in the Goodwins&#39; pond, a devastating accident that has profound
repercussions for the entire Goodwin family, in a story set in a small
Midwestern farm town",6
0671578456,"Sailing the Atlantic, Richard Ashton witnesses a fleet of UFOs descend
to battle a Navy carrier group, leaving behind a seemingly human,
attractive alien with an implacable foe",7
0312864256,"In the continuing Wheel of Time saga, Rand and Min are on the run,
while Black Tower leader Mazrim Taim is exposed, a Seanchan princess
arrives in Ebou Dar and the schemers of the White Tower are beset by
rebels.",9
0385404883,"In this memoir, Mia Farrow takes us on a journey into her life.",7
0061054682,"Half brothers Lysaer, the Prince of the Light, and Arithon, the Master
of Shadow, engage in violent conflict in the wake of the Vastmark
Warhost&#39;s destruction and the strategies of the Koriani
Enchantresses",8
0192813617,"Presents the distinguished British historian&#39;s travel classic
which captures the spirit and excitement of the Middle East",8
0071362932,"This book is like D&#39;Alessandro himself: insightful, great fun, and
to-the-point.&quot; --Lesa Ukman President, IEG, Inc. &quot;David
D&#39;Alessandro can best bedescribed as a leader, a visionary, and a
decision-maker.",7
0684852713,"Full of behind-the-scenes drama and surprising revelations, Dead
Reckoning is a fascinating look at how forensic science is changing
the way we convict the guilty and free the innocent.",7
0345447980,"Presents a satiric view of modern society in a portrait of a planet
where humans and apes have exchanged roles.",7
3257201834,New York 1922.,9
0312305060,"By the end of the novel, these three stories intertwine in remarkable
ways, and finally come together in an act of subtle and haunting
grace. The Hours is the winner of the 1999 Pulitzer Prize for Fiction.",9
0152003746,"Now an old man, John is haunted by memories of enlisting to fight in
World War II, a decision which forced him to face the horrors of war
and changed his life forever.",10
0060283971,"Sometimes funny, sometimes startling, these stories evoke dilemmas of
faith that are familiar to us all.",8
0413741303,"When The Life of Brian was first released in 1979 it was hailed by
most as Monty Python&#39;s finest parody and denounced by a few as the
most blasphemous film of all time.",8
0195920740,"Macao 2000 gives a last social and economic snapshot of Macao as the
colony returns to the control of China. The book is the most up-to-
date study of the territory&#39;s modern and dynamic society and
economy.",9
0345335465,"At a time when the number of Dragonriders has fallen too low for
safety and only one Weyr trains the creatures and their riders, the
Red Star approaches Pern, threatening the planet with disaster.",5
1568302894,"This high-quality, full-color guide places an emphasis on good
typography, clean graphics, site architecture, and information design.",7
0596005466,"A complete guide to Sambathe only file/print server that ties together
systems of all different types by serving files from nonMicrosoft
systems using Microsoft&#39;s SMB protocolincludes basic
configuration, security, logging, troubleshooting, ...",7
0061073113,"In this exclusive book, Jody Duncan takes you behind the camera, on
location, and into the hearts and minds of the incomparable creator,
cast, and crew whose dedication and hard work resulted in a
multimillion dollar motion picture--from ...",5
0387948791,"Hailed in previous editions for its user-friendliness, this third
edition of Linux Universe contains the newest Linux Kernel 2.0.25 on
two fully configured CD-ROMs for easy installation.",7
0671880187,"Two stories, &quot;Kitchen&quot; and &quot;Moonlight Shadow,&quot;
told through the eyes of a pair of contemporary young Japanese women,
deal with the themes of mothers, love, transsexuality, kitchens, and
tragedy. Reprint. NYT.",5
0802134475,"The debut of an astonishing new literary talent, Rain proves that its
author, Kirsty Gunn, is already a master of her craft. Written in
luminous prose and embroidered with sensuous imagery, Rain is an
unforgettable novel.",8
0887309968,"From breaking down the barriers that prevent product adoption to
avoiding &quot;death magnets&quot; (the stupid mistakes just about
everyone makes), these are the strategies revolutionaries cannot go
without. Work Like a Slave.",9
0451407741,"When the Scottish king falls suddenly ill, William Scott enlists the
aid of a beautiful gypsy, Tamsin Armstrong, and finds himself torn
between loyalty to his country and his love for Tamsin as they seek to
stop a plot to kidnap the infant ...",8
0451175190,"Assistant District Attorney Butch Karp, his tough-as-nails lover and
colleague, Marlene Ciampi, and three maverick cops track a serial
rapist and a ruthless killer through the streets of New York City.
Reissue.",10
0007122039,"Proceeds from the previous collection created over thirty safe
playgrounds in landmined Kosovo, and schools in Rwanda. Buy this book
and more children&#39;s lives will be transformed.",5
0312957785,"Unable to prevent the murder of an Egyptian ambassador who had sought
his help, Roman murder-solving specialist Gordianus begins his most
dangerous case within the city&#39;s highest circles of powers and
hidden areas of debauchery. Reprint.",7
0060094109,"In military circles it&#39;s known as Air Battle Force -- an air
combat unit of the future, under the command of aerial warfare expert
Major General Patrick McLanahan, capable of launching stealthy,
precision-guided firepower to anywhere on the ...",6
0140257314,"This is both an inspiring personal account and a thrilling adventure
story of what goes on behind the world of the computer screen.",6
0879304944,"Lists, rates, and reviews over 11,000 recordings and profiles over
1,800 musicians",10
1857989988,"Non-Stop is the classic SF novel of discovery and exploration; a
brilliant evocation of a familiar setting seen through the eyes of a
primitive.",7
0515115649,"When a cabin cruiser mysteriously explodes in the marina of Breakfast
Island, newspaper reporter Jim Qwilleran and his feline companions
investigate shady happenings at the hot vacation spot",6
052165615X,"Things appear to be looking up for Frank Wormold when a Hollywood
producer offers to buy one of his stories, but when the computer he is
using to finish the story starts to take over, the unsuccessful
writer&#39;s troubles are just beginning.",3
0521795028,"Modern, original fiction for learners of English.",6
0446310786,"The unforgettable novel of a childhood in a sleepy Southern town and
the crisis of conscience that rocked it, To Kill A Mockingbird became
both an instant bestseller and a critical success when it was first
published in 1960.",10
0886776783,"The throne of Prince Darville is threatened by rogue magicians who try
to take advantage when his dragon protectors depart, and the prince
realizes that he and his bride are threatened by dark magic that
threatens his kingdom and their ...",7
0140182551,"Victorian novel set in the pottery district of Staffordshire and
France during the Siege of Paris.",8
